@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R13-17-weka.filters.supervised.instance.Resample-B1.0-S1-Z75.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.0

@attribute Var12 numeric
@attribute Var19 numeric
@attribute Var53 numeric
@attribute Var87 numeric
@attribute Var111 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var139 numeric
@attribute Var161 numeric
@attribute Var188 numeric
@attribute Var193 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51}
@attribute Var203 {1,2,3,4,5}
@attribute Var207 {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute Var218 {1,2}
@attribute churn {-1,1}

@data
?,?,?,?,?,-715376,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-11615.28,-10,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,-259602.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,18382.38,-2018160,?,?,?,181838,?,?,13,1,9,1,1
?,?,?,?,?,140130,-14,?,?,?,?,?,38,1,10,2,1
?,?,?,?,0,-517792,?,?,?,0,?,?,38,1,5,2,1
?,?,?,?,?,-136972.4,?,?,?,?,?,?,38,1,10,2,1
16,?,2194092,0,?,-1758380,-20,?,0,?,?,?,38,1,10,2,-1
?,?,?,?,?,173173.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1035840,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,1119212,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,145320,4,?,?,?,?,?,7,1,5,1,-1
?,?,?,?,?,150203.6,?,?,?,?,?,?,11,1,5,1,-1
?,?,?,?,?,-67598,?,?,?,?,?,?,7,1,5,2,-1
?,?,?,?,?,-264634.8,?,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,174464,24,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-41240,28,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,-57338,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-208966.8,-14,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,163821.2,-8,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,0,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,26470.16,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,19251.44,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-9399.56,?,?,?,?,?,?,47,1,11,2,1
?,?,?,?,0,-1911136,-22,?,?,0,?,?,38,4,10,1,-1
?,?,?,?,?,32337.16,-30,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,126755.2,?,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,70213.6,-6,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-152774.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-202363.2,?,?,?,?,?,?,2,1,11,2,-1
?,?,?,?,?,11051.16,6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,69604.4,4,?,?,?,?,?,38,1,10,2,1
0,?,1008603,0,?,-3565124,?,?,0,?,?,?,38,1,10,1,1
?,?,?,?,?,-110627.2,20,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-78783.2,?,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,-707928,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-178580,?,?,?,?,?,?,37,1,5,1,-1
?,?,?,?,?,177772.8,34,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-17594,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-812432,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-19177.16,34,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,325365.2,60,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,168995.6,-22,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-186980,10,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,-3948,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-306158.4,-30,?,?,?,?,?,36,1,5,2,-1
?,?,?,?,?,142643.6,8,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,83053.6,16,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-338398.8,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,257113.2,?,?,?,?,?,?,42,4,5,2,-1
?,?,?,?,?,10948.28,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-151300.8,10,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-22560.28,?,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,-6653.44,?,?,?,?,?,?,2,4,10,1,-1
?,?,?,?,?,703848,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,119548.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,1683932,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,1490.488,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,214816,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-343376.8,-22,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,574884,-26,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,142862,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-2328412,-18,0,?,?,?,210.54,38,1,10,1,-1
?,?,?,?,?,-185562,6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,666204,-845112,-14,?,?,31384,?,?,38,1,10,2,-1
?,?,?,?,?,57418,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,611524,16,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,90268,40,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,84749.6,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-489024,-24,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,187704.4,-22,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-163786.8,?,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-122079.2,58,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,422196,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-380735.2,?,?,?,?,?,?,25,3,10,2,1
?,?,?,?,?,50715.2,?,?,?,?,?,?,7,1,5,1,-1
?,?,?,?,?,107356.8,-26,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,279230.4,6,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-62344.4,-12,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,355698.4,-22,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-68974,?,?,?,?,?,?,2,1,5,1,1
?,?,?,?,?,118003.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-204756,?,?,?,?,?,?,2,1,10,2,-1
0,?,0,0,?,-4342720,-20,?,0,?,?,?,38,1,10,2,-1
?,?,?,?,?,638708,16,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,102299.6,12,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-99368,-26,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,118486,12,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,743784,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,73702,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,11254.72,?,?,?,?,?,?,38,1,10,1,-1
0,?,0,0,?,-4814440,-20,?,0,?,?,?,38,1,10,?,1
?,0,?,?,?,-480216,-16,?,?,?,0,?,38,1,10,1,-1
?,?,?,?,?,-1104076,-12,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,250893.6,?,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,107667.2,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-529556,34,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,0,?,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,56388,54,?,?,?,?,?,2,1,5,2,-1
?,?,?,?,?,318416.4,-4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,940014,-1130396,4,?,?,882406,?,?,38,1,10,1,1
?,?,?,?,?,-193162,4,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,-49018,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,1390540,4,?,?,?,?,?,7,1,9,2,1
?,?,?,?,?,118872.8,?,?,?,?,?,?,2,1,11,2,1
?,?,?,?,?,2138.584,38,?,?,?,?,?,7,1,5,1,-1
?,?,?,?,?,134073.2,-20,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,33113.16,?,?,?,?,?,?,2,1,5,1,1
?,?,?,?,?,-2185.572,-4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,241437.6,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,177714.8,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,42110,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,226554,?,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,166647.2,-30,?,?,?,?,?,38,4,10,2,-1
?,0,?,?,?,0,4,?,?,?,0,?,38,1,5,1,1
?,?,?,?,?,-301375.6,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-340377.2,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,2056.428,32,?,?,?,?,?,2,1,11,1,1
?,?,?,?,?,-140843.6,-22,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,361370,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-590468,4,?,?,?,?,?,2,1,5,1,1
?,?,?,?,?,-833536,-18,0,?,?,?,229.44,38,1,10,1,1
?,?,?,?,?,0,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,1816040,4,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,34540.16,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1465304,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,473936,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-53999.2,20,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-1417224,40,?,?,?,?,?,7,1,11,1,-1
?,?,?,?,?,377425.6,-28,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,36620,34,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,214480.4,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,55065.6,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,153455.6,?,?,?,?,?,?,7,1,6,2,1
?,?,?,?,?,3420.428,?,?,?,?,?,?,2,4,10,2,-1
?,?,?,?,?,-440036,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,147108.4,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-137617.2,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-1029704,-20,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,100126,6,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,752176,16,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,47059.2,?,?,?,?,?,?,15,1,5,1,-1
?,?,?,?,?,201139.2,-28,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,103300.8,-28,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,9572.84,4,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,-2149464,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-8880.28,?,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,-11886,0,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,157308,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,85372.4,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,31180.02,-11289.84,4,?,?,8728,?,?,38,3,10,2,-1
?,?,?,?,?,52507.2,8,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,-454544,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,394260,-12,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,670360,?,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-31784,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,1513.144,?,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,124908.8,-20,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,819088,?,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,-482124,22,?,?,?,?,?,37,1,5,1,-1
?,?,?,?,?,105957.6,?,?,?,?,?,?,2,3,10,2,-1
?,?,?,?,?,-238351.6,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,34540.16,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-26165,6,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-2916948,-18,0,?,?,?,18.84,38,1,10,2,1
?,?,?,?,?,157026.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-609340,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,96608.4,26,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,40897.2,6,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,1528876,6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-861540,-18,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,42409.6,?,?,?,?,?,?,36,3,5,2,-1
?,?,?,?,?,49913.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,136276,-24,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,108261.6,26,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,259592.4,42,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,164814.4,2,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-465756,-14,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,344106,?,?,?,?,?,?,16,1,5,2,1
?,?,?,?,?,165020,18,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,73328,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,4997,4,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-91941.2,10,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,127910.8,-18,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-645724,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,4899.92,16,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,19068.16,-22,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,484308,-20,?,?,?,?,?,37,1,5,1,-1
?,?,?,?,?,266858.4,?,?,?,?,?,?,7,1,5,2,1
?,?,?,?,?,211420.4,-20,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,47283.6,10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,251805.6,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,83492.4,?,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,5699.16,10,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,93936,40,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-509460,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,217960.4,16,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,0,22,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,169126,-24,?,?,?,?,?,2,1,5,2,1
?,?,?,?,?,0,4,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,-169109.2,-12,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,132980.8,-22,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,383791.2,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1643996,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,128381.6,-30,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,159319.6,-30,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,1274340,-26,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-9388.44,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-12788.28,-2,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,123467.2,-26,?,?,?,?,?,38,4,10,2,-1
?,?,?,?,?,65080,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,208172.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-668908,8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-838228,4,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,11407.72,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-163193.6,6,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,118569.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,122929.2,-22,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,232716.8,-6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-382656.4,4,?,?,?,?,?,10,1,5,1,-1
?,?,?,?,?,140662.4,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,0,12,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-180725.2,?,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,204258,38,?,?,?,?,?,26,4,5,2,-1
?,?,?,?,339545.4,-595436,?,?,?,98348,?,?,38,1,10,1,-1
?,?,?,?,?,1093312,4,?,?,?,?,?,38,1,10,2,1
?,0,?,?,?,-764088,4,?,?,?,0,?,38,1,10,1,-1
?,?,?,?,?,47660,36,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,27759.28,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,46938.4,-20,?,?,?,?,?,14,1,8,1,-1
?,?,?,?,?,-485856,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-3065.428,?,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,226190,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,137816,40,?,?,?,?,?,38,1,6,2,-1
?,?,?,?,?,153736.8,10,?,?,?,?,?,2,1,5,2,1
?,?,?,?,?,1709008,-20,?,?,?,?,?,7,1,8,2,1
?,?,?,?,?,35672.44,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,52926,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-232804.8,-6,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,18561.16,?,?,?,?,?,?,2,4,5,2,-1
?,?,?,?,?,-11915.16,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,930160,-30,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-103544.8,-28,?,?,?,?,?,2,1,5,2,-1
?,?,?,?,?,-352198.4,36,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,-193653.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,93028.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-299345.2,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-38905.16,-2,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,0,-6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-31784,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-1202124,-22,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-9536.72,22,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,170108.8,?,?,?,?,?,?,38,1,10,?,-1
?,?,?,?,?,166301.6,34,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,4989.72,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,475788,28,?,?,?,?,?,2,4,10,2,1
?,?,?,?,?,767076,-26,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-367729.6,32,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-5293.16,4,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,150610.4,-6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,182635.2,28,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-436800,4,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,80679.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,63246.6,-866548,4,?,?,54294,?,?,38,1,10,1,-1
?,?,?,?,?,21014.84,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,359558.4,-24,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,95982.4,24,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,177966,4,?,?,?,?,?,38,4,5,2,-1
?,?,?,?,?,149464.8,4,?,?,?,?,?,38,1,6,1,-1
?,0,?,?,?,-1758892,4,?,?,?,0,?,38,1,10,1,-1
?,?,?,?,?,59507.2,16,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,18937.16,?,?,?,?,?,?,38,1,10,2,1
?,0,?,?,?,-155463.2,4,?,?,?,0,?,38,1,10,1,1
?,?,?,?,?,142657.6,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-6123.56,52,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,187704.4,-22,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,85906.4,-30,?,?,?,?,?,38,4,10,2,-1
?,?,?,?,?,136800,-30,?,?,?,?,?,25,1,10,2,-1
?,?,?,?,?,69116,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,78111.2,14,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,304720,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,332667.2,?,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,260175.2,8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,257150.4,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,136538.4,-28,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,133141.2,30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,126001.2,6,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-35335.16,-8,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,181130.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-5176.84,20,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,64727.6,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,64701.6,4,?,?,?,?,?,38,3,10,1,-1
?,?,?,?,?,264002,?,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,229346.8,-26,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,149357.6,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,63764.8,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,156292.4,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-626068,4,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-13235.84,22,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,149864.4,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,132726,14,?,?,?,?,?,7,1,8,1,-1
?,?,?,?,?,-562220,-30,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,153830,-8,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,-156864.4,28,?,?,?,?,?,7,1,5,1,-1
?,?,?,?,?,-220657.6,14,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-195881.6,32,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-192591.6,14,?,?,?,?,?,38,1,10,1,-1
?,0,?,?,?,-478688,-20,?,?,?,9,?,38,1,10,2,-1
?,?,?,?,?,28075.28,-8,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,289447.6,18,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,-1347992,-18,0,?,?,?,247.08,38,1,10,1,-1
?,?,?,?,?,370761.6,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,374100.4,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,7955.56,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-3948,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,202873.6,20,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,167950,-30,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,61887.2,6,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,-470764,0,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-67517.2,?,?,?,?,?,?,13,4,11,2,-1
?,?,?,?,?,-402632,10,?,?,?,?,?,38,1,10,1,1
0,?,1425618,7,?,-1788688,-20,?,0,?,?,?,38,4,10,1,-1
?,?,?,?,?,-76764.4,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-4545560,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,87149.2,6,?,?,?,?,?,13,1,9,1,1
?,?,?,?,?,203356,6,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,937904,18,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-564004,32,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,93110,-22,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,-214162.4,?,?,?,?,?,?,38,1,10,1,-1
?,0,?,?,?,-2483296,-18,?,?,?,18,?,38,1,10,1,-1
?,?,?,?,?,106710.8,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,84074,-30,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,98576.8,?,?,?,?,?,?,2,4,11,1,-1
?,?,?,?,?,-797420,-12,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-254723.6,4,?,?,?,?,?,38,3,10,1,-1
?,?,?,?,?,164852,6,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,155399.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,87818.8,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,0,-756172,4,?,?,0,?,?,38,1,10,1,-1
?,?,?,?,?,-19.71428,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,220237.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,107175.6,14,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-13178.28,?,?,?,?,?,?,2,1,11,1,-1
?,?,?,?,?,302888,6,?,?,?,?,?,9,1,5,1,-1
?,?,?,?,?,45779.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,96446.4,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,145548,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,59291.6,32,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,101732,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,93138,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,50680.4,4,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,218525.2,34,?,?,?,?,?,38,1,10,1,1
?,?,?,?,466038.6,-825796,-26,?,?,1556134,?,?,38,1,10,2,-1
?,?,?,?,?,24340.44,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-53046.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,189288,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,345192.4,-10,?,?,?,?,?,49,4,10,1,-1
?,?,?,?,?,214050.4,4,?,?,?,?,?,38,4,10,1,-1
