@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R13-17-weka.filters.supervised.instance.Resample-B1.0-S1-Z75.0

@attribute Var12 numeric
@attribute Var19 numeric
@attribute Var53 numeric
@attribute Var87 numeric
@attribute Var111 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var139 numeric
@attribute Var161 numeric
@attribute Var188 numeric
@attribute Var193 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51}
@attribute Var203 {1,2,3,4,5}
@attribute Var207 {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute Var218 {1,2}
@attribute churn {-1,1}

@data
?,?,?,?,?,3728.716,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,800660,-24,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,135382.4,4,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,304241.6,?,?,?,?,?,?,38,4,10,1,1
?,?,?,?,?,756948,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-34448.72,8,?,?,?,?,?,2,1,11,2,1
?,?,?,?,?,275390.8,4,?,?,?,?,?,38,1,10,2,-1
?,0,?,?,?,-1563468,?,?,?,?,0,?,13,4,9,2,-1
?,?,?,?,?,-27785.72,56,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-165614.8,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,151244.8,46,?,?,?,?,?,37,1,5,2,-1
?,?,?,?,?,132870.4,?,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,141136.8,-26,?,?,?,?,?,38,1,9,2,-1
?,?,?,?,?,-175936.4,?,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-332804.4,-30,?,?,?,?,?,2,4,10,2,-1
?,?,?,?,?,192801.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,97668.8,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-494328,58,?,?,?,?,?,38,1,10,2,-1
?,0,?,?,?,-1087656,4,?,?,?,0,?,38,3,10,2,-1
?,?,?,?,?,1213944,34,?,?,?,?,?,7,1,11,1,1
?,?,?,?,?,136640.8,18,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,59598.4,48,?,?,?,?,?,2,1,3,2,1
?,?,?,?,?,-109642.4,-6,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,0,22,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,-581204,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,0,?,?,?,?,?,?,38,?,6,1,-1
?,?,?,?,?,-29149.72,-30,?,?,?,?,?,14,1,8,?,-1
?,?,?,?,?,-5987,?,?,?,?,?,?,38,4,10,1,-1
?,?,?,?,?,140761.6,50,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,154819.6,?,?,?,?,?,?,38,4,10,2,-1
?,?,?,?,?,38409.56,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-2195168,-18,0,?,?,?,240.6,38,1,10,2,-1
?,?,?,?,?,-1509604,-20,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-55073.6,14,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,80679.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-225018.4,20,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,131681.2,60,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-646124,?,?,?,?,?,?,38,?,6,1,1
?,?,?,?,?,-1111452,?,?,?,?,?,?,38,3,10,1,-1
?,?,?,?,?,-596384,-28,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,99197.2,4,?,?,?,?,?,38,4,9,2,1
?,?,?,?,?,-97698.8,4,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,570552,-6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1184780,-24,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,85823.2,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,152531.2,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-5753.28,4,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,158116.4,4,?,?,?,?,?,38,3,10,2,-1
?,?,?,?,?,93124.8,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,132726,14,?,?,?,?,?,7,1,8,1,-1
?,?,?,?,?,77928,?,?,?,?,?,?,38,1,6,?,-1
?,?,?,?,?,-102488,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,81917.2,-6,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-50713.2,68,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,108245.6,4,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,187105.2,4,?,?,?,?,?,4,4,5,1,-1
?,?,?,?,?,-252747.2,36,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,106180.4,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,0,-117001.6,?,?,?,0,?,?,38,1,10,1,-1
?,?,?,?,?,-10652.84,6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,74720,-26,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,149473.6,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,109097.2,30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-20831,18,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,288117.6,-32,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-79347.6,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,595500,46,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,-952412,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,193289.2,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,155317.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,41005.6,16,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,116732.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,161906,-10,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,121223.6,4,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,45779.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,350559.6,-24,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,98510,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,197140,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-672740,4,?,?,?,?,?,32,4,5,2,-1
?,?,?,?,?,51724,24,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,173320.8,?,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,-26923.72,-4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,102654,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,49688.8,?,?,?,?,?,?,7,4,5,1,-1
?,?,?,?,?,-12439.72,?,?,?,?,?,?,7,1,5,?,1
?,?,?,?,?,172041.6,?,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,-527284,4,?,?,0,?,?,38,1,10,2,-1
?,?,?,?,?,181286,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-218142,-26,?,?,?,?,?,34,4,10,1,-1
?,?,?,?,?,86192.4,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,40240.4,62,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,580228,?,?,?,?,?,?,2,4,10,1,-1
?,?,?,?,?,59039.2,4,?,?,?,?,?,38,4,10,2,1
?,?,?,?,?,-20735.16,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,417812,-24,?,?,?,?,?,4,1,5,1,-1
?,?,?,?,?,-367771.2,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-1473632,-20,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,182888.4,4,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,187704.4,-22,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,320374,-10,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,828492,16,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-377505.2,-12,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,61206.4,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,0,66,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,130011.2,-26,?,?,?,?,?,7,1,5,2,1
?,?,?,?,?,-681596,4,?,?,?,?,?,38,3,5,1,-1
?,?,?,?,?,-1160936,-18,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,107661.6,8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-31786.72,-30,?,?,?,?,?,38,1,9,2,-1
?,?,?,?,?,-19659.16,40,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,82748.8,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,-1383912,48,?,?,?,?,?,7,1,5,1,-1
?,?,?,?,?,-1501696,-16,?,?,0,?,?,38,1,10,2,-1
?,?,?,?,?,125131.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-144091.6,4,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,117538,-22,?,?,?,?,?,2,1,5,2,-1
?,?,?,?,?,-136276.8,?,?,?,?,?,?,10,1,5,2,-1
?,?,?,?,?,-190712.8,24,?,?,?,?,?,7,1,8,1,1
?,?,?,?,?,105407.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,307737.6,12,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,111370.8,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,673192,?,?,?,?,?,?,14,1,2,2,1
?,?,?,?,?,738516,4,?,?,?,?,?,2,1,11,2,-1
?,?,?,?,?,831832,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,183337.6,14,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,28881.44,4,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,50876.4,-26,?,?,?,?,?,38,1,9,2,-1
?,?,?,?,?,65398.4,4,?,?,?,?,?,2,4,10,2,1
?,?,?,?,246115.2,-1043136,-14,?,?,33948,?,?,38,4,10,?,1
?,?,?,?,?,112412,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,668616,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,210184,-22,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-258411.6,?,?,?,?,?,?,38,4,9,1,1
?,?,?,?,?,110175.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-226524,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,150462.8,?,?,?,?,?,?,38,1,10,?,-1
?,0,?,?,?,26211.6,4,?,?,?,0,?,38,1,10,1,-1
?,?,?,?,?,102880,?,?,?,?,?,?,2,1,6,2,-1
?,?,?,?,?,32741.72,36,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,0,46,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,-31360,4,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,85487.2,4,?,?,?,?,?,2,1,5,2,-1
?,?,?,?,?,81821.2,-24,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,1026232,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,142570.4,-20,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,222901.6,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-3637.856,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,129692,-12,?,?,?,?,?,38,1,10,1,1
?,0,?,?,?,0,-8,?,?,?,0,?,38,1,10,2,1
?,?,?,?,?,8065.84,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,274754,?,?,?,?,?,?,2,3,10,2,-1
?,?,?,?,?,-57937.2,-28,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,-129001.2,20,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,620252,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-247821.2,38,?,?,?,?,?,2,1,10,1,1
?,0,?,?,?,-850240,-22,?,?,?,0,?,38,1,10,2,-1
?,?,?,?,?,-71891.6,34,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,705284,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,113296.4,-30,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,473692,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,100253.6,-28,?,?,?,?,?,42,1,5,2,-1
?,?,?,?,?,161815.2,?,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,169613.6,?,?,?,?,?,?,26,3,5,2,1
?,?,?,?,?,-126705.2,-16,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,736.428,30,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,257150.4,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,137140.4,-30,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-7214.44,-30,?,?,?,?,?,18,1,6,2,-1
?,?,?,?,?,153736.8,10,?,?,?,?,?,2,1,5,2,1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,267973.2,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,137987.6,-22,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,11230.28,-6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,105407.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-230745.2,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,450352,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,65398.4,4,?,?,?,?,?,2,4,10,2,1
?,?,?,?,?,-10610.84,20,?,?,?,?,?,36,1,5,2,1
?,0,?,?,?,-1260304,-16,?,?,?,0,?,38,1,10,1,1
?,?,?,?,?,168194,-28,?,?,?,?,?,7,1,5,1,-1
?,0,?,?,?,-1560328,-16,?,?,?,9,?,38,1,10,1,-1
?,?,?,?,?,378961.2,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,88480.2,-1407480,4,?,?,12748,?,?,38,1,10,2,-1
?,?,?,?,?,167962,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,71046,?,?,?,?,?,?,38,1,10,?,-1
?,?,?,?,?,853488,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,55120,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-1377164,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,907988,20,?,?,?,?,?,2,1,10,?,1
?,?,?,?,?,393748,-20,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,1483772,?,?,?,?,?,?,2,1,10,?,1
?,?,?,?,?,-236289.6,-8,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-296489.6,-20,?,?,?,?,?,9,1,5,2,1
?,?,?,?,?,15525.84,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-186036.4,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,132962.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,127767.2,28,?,?,?,?,?,45,1,7,1,-1
?,?,?,?,?,461940,18,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,131980.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,63437.2,32,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,213688,-28,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,151321.6,?,?,?,?,?,?,2,1,10,1,-1
16,?,545085,14,?,-4395720,?,?,0,?,?,?,38,1,10,1,-1
?,?,?,?,?,-760272,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,106856.8,54,?,?,?,?,?,2,1,5,1,-1
?,?,?,?,?,-289394.4,-20,?,?,?,?,?,2,4,11,2,1
?,?,?,?,?,629848,-8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-23607,4,?,?,?,?,?,38,3,10,1,-1
?,?,?,?,?,253763.6,-30,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,105297.2,-22,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,98313.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,69950.4,6,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,293930.4,4,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,-57338,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,85126.8,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-530492,42,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,27491.28,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,229398.8,?,?,?,?,?,?,25,3,10,2,-1
?,?,?,?,?,315018.8,?,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,220131.6,-26,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-666592,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-93322.4,-26,?,?,?,?,?,38,?,10,2,-1
?,?,?,?,?,-1557768,-18,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,33569.84,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,114372.4,?,?,?,?,?,?,7,1,5,2,1
?,?,?,?,?,524768,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-153459.6,50,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-101436.8,-26,?,?,?,?,?,45,1,6,1,1
?,?,?,?,?,210184,-22,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,150273.2,68,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,-126898.4,?,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,-2210008,-18,0,?,?,?,205.74,38,1,10,2,1
?,?,?,?,?,287839.2,-24,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-135452.4,4,?,?,?,?,?,38,1,6,2,1
?,?,?,?,?,250027.2,-28,?,?,?,?,?,37,1,5,1,-1
0,?,0,0,?,-4291360,-20,?,0,?,?,?,38,1,10,1,-1
?,?,?,?,?,21279.28,24,?,?,?,?,?,38,1,10,1,-1
16,?,6367212,7,?,-1757572,-20,?,0,?,?,?,38,1,10,1,1
?,?,?,?,?,166643.6,?,?,?,?,?,?,7,3,5,1,1
?,?,?,?,?,49764.4,6,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,146143.2,?,?,?,?,?,?,2,1,10,2,1
?,?,?,?,?,296156.4,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,1321088,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,275706.4,56,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,121501.2,-30,?,?,?,?,?,16,1,5,2,-1
0,?,168822,7,?,-4790320,-20,?,8104,?,?,?,38,1,10,1,-1
?,?,?,?,?,-304548.4,?,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,202620,?,?,?,?,?,?,38,1,5,2,-1
?,?,?,?,?,-57900,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,74713.2,-30,?,?,?,?,?,38,4,5,1,-1
?,?,?,?,?,-1019028,?,?,?,?,?,?,34,1,10,2,1
?,?,?,?,?,604836,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,442876,-30,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,164940,?,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,129939.2,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,18608.4,?,?,?,?,?,?,38,1,9,1,1
?,?,?,?,?,59612.8,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,105442.4,8,?,?,?,?,?,38,1,10,1,1
?,0,?,?,?,0,-8,?,?,?,0,?,38,1,10,2,1
?,?,?,?,?,116498,?,?,?,?,?,?,45,1,6,1,1
?,?,?,?,?,297215.6,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,84704,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-244090,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-332250.8,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,523368,-26,?,?,?,?,?,38,3,10,2,-1
?,?,?,?,?,279886,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-691884,?,0,?,?,?,174.72,38,1,10,1,-1
?,?,?,?,?,-304888.4,-14,?,?,?,?,?,26,1,5,2,-1
?,?,?,?,?,-743208,-30,?,?,?,?,?,2,1,11,1,-1
?,?,?,?,?,61030.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,63155.6,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,20401.44,48,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,420784,?,?,?,?,?,?,2,1,10,1,-1
?,?,?,?,?,-29096.28,-28,?,?,?,?,?,13,1,11,1,-1
?,?,?,?,?,427792,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,324260,18,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,1743192,6,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,116052.4,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,0,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-109642.4,-6,?,?,?,?,?,38,1,10,1,1
?,?,?,?,77393.41,-1387772,-14,?,?,2866,?,?,38,1,10,2,1
?,?,?,?,?,161516.4,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-326282.8,-10,?,?,?,?,?,13,1,11,2,1
?,?,?,?,?,583492,-10,?,?,?,?,?,29,1,6,2,1
?,?,?,?,?,-1827512,-16,?,?,?,?,?,7,1,5,2,-1
?,?,?,?,?,8292200,8,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,151956.4,-28,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,26715.56,12,?,?,?,?,?,38,1,5,1,-1
?,?,?,?,?,122522.4,58,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,187735.2,-26,?,?,?,?,?,38,1,9,1,1
?,?,?,?,0,-722732,4,?,?,0,?,?,38,1,6,1,-1
?,?,?,?,?,0,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-136972.4,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,4751.56,66,?,?,?,?,?,7,1,5,2,-1
?,?,?,?,?,220237.2,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-17904,46,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,127169.2,14,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,131204.8,4,?,?,?,?,?,7,1,5,2,-1
?,?,?,?,0,-2111648,?,?,?,0,?,?,38,1,10,1,-1
?,?,?,?,?,-143406.4,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-943604,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-67855.2,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-24044,4,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,-348562.4,-4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,260328.6,-1082184,-20,?,?,640250,?,?,38,1,10,2,-1
?,?,?,?,?,-444168,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,76398,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,-85465.6,?,?,?,?,?,?,2,1,5,2,-1
?,?,?,?,?,194909.2,10,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,200445.6,?,?,?,?,?,?,42,1,5,1,1
?,?,?,?,?,-85290,?,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,301203.2,?,?,?,?,?,?,38,1,9,1,-1
?,?,?,?,?,10358.56,4,?,?,?,?,?,14,1,6,2,1
?,?,?,?,?,-194794,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,1874720,22,?,?,?,?,?,25,1,10,2,-1
?,?,?,?,?,188566,22,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,134189.6,38,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,83012.8,?,?,?,?,?,?,2,4,5,2,1
?,?,?,?,?,-394282.8,-8,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,888408,?,?,?,?,?,?,7,1,11,1,1
?,?,?,?,?,107748,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-208794.8,?,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,182888.4,4,?,?,?,?,?,38,1,10,?,1
?,?,?,?,?,262985.6,?,?,?,?,?,?,2,1,10,1,1
?,?,?,?,?,82371.6,4,?,?,?,?,?,32,1,5,1,1
?,?,?,?,?,-83340.4,?,?,?,?,?,?,38,1,5,1,1
?,?,?,?,?,-1185236,?,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,171280.4,4,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,176109.6,16,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,85967.6,-28,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,12132.72,?,?,?,?,?,?,2,1,11,1,-1
?,?,?,?,?,116025.6,54,?,?,?,?,?,2,1,10,1,-1
?,0,?,?,?,-1275172,-16,?,?,?,0,?,38,1,10,?,1
?,?,?,?,?,38628.72,?,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,131623.6,-8,?,?,?,?,?,38,1,10,1,-1
?,?,?,?,?,221516.4,32,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,-360629.2,?,?,?,?,?,?,38,3,10,1,1
?,?,?,?,?,116548.8,?,?,?,?,?,?,7,1,11,2,1
?,?,0,7,?,0,-20,?,0,?,?,?,38,1,10,1,-1
?,0,?,?,?,-150552.4,-18,?,?,?,0,?,38,1,10,1,-1
?,?,?,?,?,163992.8,?,?,?,?,?,?,7,1,11,2,1
?,?,?,?,?,121382.4,58,?,?,?,?,?,18,1,6,2,-1
?,?,?,?,?,173460.4,4,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,0,36,?,?,?,?,?,38,1,9,2,1
?,?,?,?,?,-54328,-10,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,163393.2,?,?,?,?,?,?,2,1,5,2,1
?,?,?,?,?,173173.6,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-60630.8,12,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,77721.6,-24,?,?,?,?,?,38,1,10,2,-1
?,?,?,?,?,430832,14,?,?,?,?,?,38,1,5,2,1
?,?,?,?,?,161686,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,-19316.56,8,?,?,?,?,?,14,1,8,1,1
?,?,?,?,?,-12288.56,12,?,?,?,?,?,25,1,10,2,-1
?,?,?,?,?,-724008,4,?,?,?,?,?,38,1,10,1,1
?,?,?,?,?,119727.6,?,?,?,?,?,?,38,1,6,1,1
?,?,?,?,?,-60457.2,4,?,?,?,?,?,38,1,6,1,-1
?,?,?,?,?,144440.8,?,?,?,?,?,?,32,1,5,1,-1
?,?,?,?,?,94009.2,-18,?,?,?,?,?,2,1,10,2,-1
?,?,?,?,?,126755.2,?,?,?,?,?,?,38,3,10,2,1
?,?,?,?,?,-215753.2,?,?,?,?,?,?,38,1,10,2,1
?,?,?,?,?,-2044816,-16,?,?,0,?,?,38,1,10,2,-1
?,?,?,?,?,443736,?,?,?,?,?,?,38,1,10,2,1
