@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R231-233-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0

@attribute Var1 numeric
@attribute Var2 numeric
@attribute Var3 numeric
@attribute Var4 numeric
@attribute Var5 numeric
@attribute Var6 numeric
@attribute Var7 numeric
@attribute Var8 numeric
@attribute Var9 numeric
@attribute Var10 numeric
@attribute Var11 numeric
@attribute Var12 numeric
@attribute Var13 numeric
@attribute Var14 numeric
@attribute Var15 numeric
@attribute Var16 numeric
@attribute Var17 numeric
@attribute Var18 numeric
@attribute Var19 numeric
@attribute Var20 numeric
@attribute Var21 numeric
@attribute Var22 numeric
@attribute Var23 numeric
@attribute Var24 numeric
@attribute Var25 numeric
@attribute Var26 numeric
@attribute Var27 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var30 numeric
@attribute Var31 numeric
@attribute Var32 numeric
@attribute Var33 numeric
@attribute Var34 numeric
@attribute Var35 numeric
@attribute Var36 numeric
@attribute Var37 numeric
@attribute Var38 numeric
@attribute Var39 numeric
@attribute Var40 numeric
@attribute Var41 numeric
@attribute Var42 numeric
@attribute Var43 numeric
@attribute Var44 numeric
@attribute Var45 numeric
@attribute Var46 numeric
@attribute Var47 numeric
@attribute Var48 numeric
@attribute Var49 numeric
@attribute Var50 numeric
@attribute Var51 numeric
@attribute Var52 numeric
@attribute Var53 numeric
@attribute Var54 numeric
@attribute Var55 numeric
@attribute Var56 numeric
@attribute Var57 numeric
@attribute Var58 numeric
@attribute Var59 numeric
@attribute Var60 numeric
@attribute Var61 numeric
@attribute Var62 numeric
@attribute Var63 numeric
@attribute Var64 numeric
@attribute Var65 numeric
@attribute Var66 numeric
@attribute Var67 numeric
@attribute Var68 numeric
@attribute Var69 numeric
@attribute Var70 numeric
@attribute Var71 numeric
@attribute Var72 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var75 numeric
@attribute Var76 numeric
@attribute Var77 numeric
@attribute Var78 numeric
@attribute Var79 numeric
@attribute Var80 numeric
@attribute Var81 numeric
@attribute Var82 numeric
@attribute Var83 numeric
@attribute Var84 numeric
@attribute Var85 numeric
@attribute Var86 numeric
@attribute Var87 numeric
@attribute Var88 numeric
@attribute Var89 numeric
@attribute Var90 numeric
@attribute Var91 numeric
@attribute Var92 numeric
@attribute Var93 numeric
@attribute Var94 numeric
@attribute Var95 numeric
@attribute Var96 numeric
@attribute Var97 numeric
@attribute Var98 numeric
@attribute Var99 numeric
@attribute Var100 numeric
@attribute Var101 numeric
@attribute Var102 numeric
@attribute Var103 numeric
@attribute Var104 numeric
@attribute Var105 numeric
@attribute Var106 numeric
@attribute Var107 numeric
@attribute Var108 numeric
@attribute Var109 numeric
@attribute Var110 numeric
@attribute Var111 numeric
@attribute Var112 numeric
@attribute Var113 numeric
@attribute Var114 numeric
@attribute Var115 numeric
@attribute Var116 numeric
@attribute Var117 numeric
@attribute Var118 numeric
@attribute Var119 numeric
@attribute Var120 numeric
@attribute Var121 numeric
@attribute Var122 numeric
@attribute Var123 numeric
@attribute Var124 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var127 numeric
@attribute Var128 numeric
@attribute Var129 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var132 numeric
@attribute Var133 numeric
@attribute Var134 numeric
@attribute Var135 numeric
@attribute Var136 numeric
@attribute Var137 numeric
@attribute Var138 numeric
@attribute Var139 numeric
@attribute Var140 numeric
@attribute Var141 numeric
@attribute Var142 numeric
@attribute Var143 numeric
@attribute Var144 numeric
@attribute Var145 numeric
@attribute Var146 numeric
@attribute Var147 numeric
@attribute Var148 numeric
@attribute Var149 numeric
@attribute Var150 numeric
@attribute Var151 numeric
@attribute Var152 numeric
@attribute Var153 numeric
@attribute Var154 numeric
@attribute Var155 numeric
@attribute Var156 numeric
@attribute Var157 numeric
@attribute Var158 numeric
@attribute Var159 numeric
@attribute Var160 numeric
@attribute Var161 numeric
@attribute Var162 numeric
@attribute Var163 numeric
@attribute Var164 numeric
@attribute Var165 numeric
@attribute Var166 numeric
@attribute Var167 numeric
@attribute Var168 numeric
@attribute Var169 numeric
@attribute Var170 numeric
@attribute Var171 numeric
@attribute Var172 numeric
@attribute Var173 numeric
@attribute Var174 numeric
@attribute Var175 numeric
@attribute Var176 numeric
@attribute Var177 numeric
@attribute Var178 numeric
@attribute Var179 numeric
@attribute Var180 numeric
@attribute Var181 numeric
@attribute Var182 numeric
@attribute Var183 numeric
@attribute Var184 numeric
@attribute Var185 numeric
@attribute Var186 numeric
@attribute Var187 numeric
@attribute Var188 numeric
@attribute Var189 numeric
@attribute Var190 numeric
@attribute Var191 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var194 numeric
@attribute Var195 numeric
@attribute Var196 numeric
@attribute Var197 numeric
@attribute Var198 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var203 numeric
@attribute Var204 numeric
@attribute Var205 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var208 numeric
@attribute Var209 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var213 numeric
@attribute Var214 numeric
@attribute Var215 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var219 numeric
@attribute Var220 numeric
@attribute Var221 numeric
@attribute Var222 numeric
@attribute Var223 numeric
@attribute Var224 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Var229 numeric
@attribute Var230 numeric
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,889,7,?,?,?,?,?,0,?,?,?,?,?,?,?,220,275,?,2,232,?,?,166.56,?,?,?,?,?,?,0,?,?,69768,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.387951,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,62,0,?,417624,?,0,?,?,21730.44,?,15,?,14,?,?,?,?,?,?,?,?,390,?,?,?,?,?,?,?,?,?,?,?,?,?,?,56,?,?,40,-240974.4,?,?,?,?,?,560,?,?,?,24,?,207,?,?,?,?,?,?,0,188400,437544,?,?,?,?,?,10,?,?,0,0,?,?,?,?,180705,?,?,?,1681400,?,?,?,?,?,?,14,?,?,479520,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,211,38,3,19,1,53,1555,3468,597,2,3438,1,44,2,12,10,1,?,6,1,53,?,9040,?,794,838,2,12,1582,4,3408,3,?,2,7,5,14,?,?,1,-1,-1
?,?,?,?,?,483,0,?,?,?,?,?,0,?,?,?,?,?,?,?,136,170,?,0,0,?,?,320.4,?,?,?,?,?,?,0,?,?,5885172,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.899594,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,26,0,?,3456000,?,0,?,?,226201.2,?,15,?,4,?,?,?,?,?,?,?,?,150774,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,40,488236,?,?,?,?,?,505,?,?,?,72,?,0,4,?,?,?,?,?,0,4727715,0,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,10567200,?,?,?,?,?,?,24,?,?,145164,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,347,38,?,19,1,203,3309,4789,?,?,1590,1,60,3,21,10,1,?,6,1,53,?,?,?,1016,555,1,12,3884,4,3972,3,?,?,14,5,14,?,?,-1,1,-1
?,?,?,?,?,749,7,?,?,?,?,?,72,?,?,?,?,?,?,?,92,115,?,0,56,?,?,143.12,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.090793,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,50,0,?,45696,?,0,?,?,15049.71,?,0,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,80,22065.84,?,?,?,?,?,395,?,?,?,0,?,981,-4,?,?,?,?,?,0,13345,40096,?,?,?,?,?,20,?,?,0,0,?,?,?,?,0,?,?,?,118264,?,?,?,?,?,?,10,?,?,6822,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,360,?,?,37,38,?,19,1,38,3736,2680,8556,?,2571,1,47,1,12,10,1,?,6,1,53,?,15156,?,1540,7948,1,12,3046,4,2815,3,?,1,4,5,14,?,?,1,-1,-1
?,?,?,?,?,770,7,?,?,?,?,?,16,?,?,?,?,?,?,?,124,155,?,0,0,?,?,253.52,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.280068,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,40,14,?,5529600,?,0,?,?,67267.2,?,5,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,64,142861.6,?,?,?,?,?,420,?,?,?,0,?,7938,14,?,?,?,?,?,0,9504000,0,?,?,?,?,?,55,?,?,0,9,?,?,?,?,0,?,?,?,10368080,?,?,?,?,?,?,44,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,35,38,?,19,1,145,3620,1694,?,?,5614,1,66,3,21,10,1,?,6,1,53,?,?,?,1077,5817,2,12,555,4,182,3,?,?,12,5,14,?,?,-1,-1,-1
?,?,?,?,?,854,0,?,?,?,?,?,0,?,?,?,?,?,?,?,180,225,?,2,56,?,?,154.32,?,?,?,?,?,?,0,?,?,8821320,?,?,?,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?,2.753258,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,22,0,?,969152,?,3,?,?,57386.7,?,15,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,16,-179213.6,?,?,?,?,?,1445,?,?,?,120,?,0,4,?,?,?,?,?,16,1256360,491334,?,?,?,?,?,0,?,?,0,9,?,?,?,?,373450,?,?,?,9304160,?,?,?,?,?,?,24,?,?,5760,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,222,?,?,207,13,?,19,1,82,834,1488,?,?,673,1,76,3,21,9,1,?,6,1,34,?,?,?,1092,487,1,12,1946,7,1864,3,?,?,14,2,13,?,?,-1,-1,1
?,?,?,?,?,1869,0,?,?,?,?,?,0,?,?,?,?,?,?,?,432,540,?,2,208,?,?,280.24,?,?,?,?,?,?,0,?,?,6951840,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.472762,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,22,0,?,1685928,?,0,?,?,36699.3,?,65,?,16,?,?,?,?,?,?,?,?,120897,?,?,?,?,?,?,?,?,?,?,?,?,?,?,72,?,?,64,286236.4,?,?,?,?,?,4010,?,?,?,168,?,0,-24,?,?,?,?,?,0,2985555,450688,?,?,?,?,?,0,?,?,0,9,?,?,?,?,388969,?,?,?,9976720,?,?,?,?,?,?,50,?,?,462126,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,287,38,?,19,1,86,3030,3964,?,?,841,1,40,3,21,10,1,?,6,2,53,?,?,?,1270,4211,1,12,1355,4,2834,3,?,?,23,5,14,?,?,1,-1,-1
?,?,?,?,?,840,7,?,?,?,?,?,12396,?,?,?,?,?,?,?,128,160,?,4,32,?,?,220.08,?,?,?,?,?,?,0,?,?,1760484,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.371715,?,?,?,?,?,?,?,18,?,?,?,?,?,?,?,138,224,?,1776168,?,0,?,?,55933.2,?,5,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,56,185066.4,?,?,?,?,?,485,?,?,?,42,?,123741,?,?,?,?,?,?,0,1279710,207422,?,?,?,?,?,945,?,?,0,18,?,?,?,?,121387,?,?,?,3586836,?,?,?,?,?,?,22,?,?,125850,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,366,?,?,35,2,3,19,1,78,3845,1610,2855,2,226,1,66,3,16,10,1,?,6,1,53,?,6105,?,305,13414,2,9,894,4,3493,4,?,2,12,5,5,1,?,1,-1,-1
0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,0,?,?,0,?,?,?,2.071139,0,?,?,?,?,0,?,?,0,?,?,?,?,?,?,4,?,?,?,0,?,?,?,?,?,?,?,?,0,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,6,?,?,-760432,?,?,0,?,?,?,?,0,?,?,?,?,-20,?,?,0,?,0,?,?,?,?,0,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,289.2,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,0,0,?,264,?,?,33,38,?,19,1,209,2028,2465,?,?,836,1,57,3,?,10,1,?,6,2,53,?,?,1,240,13763,1,12,2817,4,1562,3,?,?,20,5,14,?,?,-1,-1,-1
?,?,?,?,?,196,0,?,?,?,?,?,0,?,?,?,?,?,?,?,160,200,?,4,48,?,?,253.52,?,?,?,?,?,?,0,?,?,3544182,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.471053,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,16,0,?,1135048,?,0,?,?,163349.4,?,25,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,16,302722,?,?,?,?,?,540,?,?,?,54,?,0,-8,?,?,?,?,?,0,4426090,676734,?,?,?,?,?,0,?,?,0,0,?,?,?,?,1108891,?,?,?,9941080,?,?,?,?,?,?,30,?,?,1425732,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,126,?,?,58,38,?,19,1,132,612,4562,?,?,2454,1,51,3,12,10,1,?,6,1,53,?,?,?,1603,?,?,?,216,4,955,?,?,?,8,5,14,?,?,1,-1,-1
?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,186.92,?,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.253151,?,?,0,?,?,?,?,?,?,0,?,0,0,0,?,10,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,?,2,?,?,?,0,?,?,?,?,?,0,?,?,?,0,?,?,?,0,?,-117606.4,?,?,?,?,?,?,0,?,?,?,?,?,-30,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,4,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,14,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,210,?,?,122,38,?,19,1,180,2248,1811,?,?,1496,1,59,2,?,10,1,?,6,1,53,1,?,?,1016,10292,2,12,2859,4,3936,3,?,?,20,5,14,?,?,-1,-1,1
?,?,?,?,?,350,0,?,?,?,?,?,0,?,?,?,?,?,?,?,28,35,?,0,16,?,?,265.76,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.916898,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,24,0,?,0,?,0,?,?,246869.1,?,10,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,0,109593.2,?,?,?,?,?,315,?,?,?,0,?,0,?,?,?,?,?,?,0,2266905,799594,?,?,?,?,?,0,?,?,0,18,?,?,?,?,0,?,?,?,10137240,?,?,?,?,?,?,2,?,?,2829198,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,168,38,?,19,1,106,1423,1209,?,?,4789,1,94,1,21,10,1,?,6,1,53,?,?,?,1270,13340,2,12,1425,4,2432,3,?,?,13,5,14,?,?,1,-1,-1
?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,0,0,?,?,0,?,?,253.52,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.322367,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,30,0,?,0,?,0,?,?,0,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,2475,?,?,?,?,?,?,0,0,0,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,38,?,19,1,118,619,3774,?,?,3023,1,31,1,12,10,1,?,5,1,53,?,?,?,996,8961,2,?,1527,4,3479,?,?,?,9,5,14,?,?,1,-1,-1
?,?,?,?,?,168,7,?,?,?,?,?,524,?,?,?,?,?,?,?,36,45,?,0,24,?,?,132.32,?,?,?,?,?,?,0,?,?,8004,?,?,?,?,?,0,?,?,?,?,?,?,2775.36,?,?,?,?,?,2.800256,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,60,0,?,15448,?,0,?,?,8033.64,?,0,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,8,1590.572,?,?,?,?,?,125,?,?,?,18,?,32823,?,?,?,?,?,?,0,0,25378,?,?,?,?,?,695,?,?,0,9,?,?,?,?,0,?,?,?,83264,?,?,?,?,?,?,0,?,?,29172,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,141,38,3,19,1,8,2732,2336,8497,2,1624,3,11,3,7,10,1,?,6,1,53,?,7472,?,1077,5355,2,12,556,4,4026,3,?,2,14,5,14,?,?,1,-1,-1
?,?,?,?,?,1407,7,?,?,?,?,?,6540,?,?,?,?,?,?,?,136,170,?,0,64,?,?,288.32,?,?,?,?,?,?,0,?,?,5172138,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.050844,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,132,63,?,691200,?,0,?,?,123743.1,?,20,?,8,?,?,?,?,?,?,?,?,6393,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,8,122271.2,?,?,?,?,?,530,?,?,?,66,?,50310,-24,?,?,?,?,?,0,1828945,1382400,?,?,?,?,?,255,?,?,0,18,?,?,?,?,0,?,?,?,10637240,?,?,?,?,?,?,12,?,?,2073600,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,192,?,?,217,2,3,19,1,29,1184,2856,11270,2,3671,1,75,3,16,10,1,?,6,2,53,?,12111,?,305,223,1,12,2046,4,855,2,?,3,2,5,5,2,?,-1,-1,-1
?,?,?,?,?,308,0,?,?,?,?,?,0,?,?,?,?,?,?,?,128,160,?,6,8,?,?,240.16,?,?,?,?,?,?,0,?,?,43344,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.374279,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,20,0,?,2319360,?,0,?,?,62571.3,?,5,?,4,?,?,?,?,?,?,?,?,2262,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,56,340508,?,?,?,?,?,590,?,?,?,12,?,0,4,?,?,?,?,?,0,4266990,39920,?,?,?,?,?,0,?,?,0,9,?,?,?,?,989527,?,?,?,4914280,?,?,?,?,?,?,38,?,?,344958,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,335,38,?,19,1,22,2475,2638,?,?,4216,1,7,2,21,10,1,?,6,1,53,?,?,?,1073,5354,2,12,2971,4,3711,3,?,?,9,5,14,?,?,1,-1,-1
?,?,?,?,?,420,0,?,?,?,?,?,0,?,?,?,?,?,?,?,0,0,?,?,0,?,?,100.32,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,3.631489,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,20,0,?,0,?,0,?,?,2425.557,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,775,?,?,?,0,?,0,-6,?,?,?,?,?,0,0,0,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,396,?,?,275,38,?,19,1,8,2417,3619,?,?,1287,4,57,3,12,10,2,?,6,1,53,?,?,?,1140,2136,2,12,3291,4,1610,3,?,?,20,5,14,?,?,-1,-1,-1
?,?,?,?,?,896,28,?,?,?,?,?,8396,?,?,?,?,?,?,?,224,280,?,0,40,?,?,166.56,?,?,?,?,?,?,0,?,?,1868388,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.061739,?,?,?,?,?,?,?,45,?,?,?,?,?,?,6,128,238,?,2997344,?,0,?,?,175512,?,15,?,4,?,?,?,?,?,?,?,?,193254,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,80,-89269.2,?,?,?,?,?,630,?,?,?,36,?,50427,-30,?,?,?,?,?,0,6597400,96068,?,?,?,?,?,10215,?,?,0,9,?,?,?,?,0,?,?,?,8862480,?,?,?,?,?,?,60,?,?,107514,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,263,2,?,19,1,211,2953,926,14820,?,3994,1,73,3,9,11,1,?,6,1,42,?,11973,?,1693,3162,2,17,3490,7,820,4,?,1,13,2,30,2,?,1,-1,-1
?,?,?,?,?,875,0,?,?,?,?,?,0,?,?,?,?,?,?,?,192,240,?,6,72,?,?,86.96,?,?,?,?,?,?,0,?,?,3801918,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.60329,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,16,0,?,1900848,?,0,?,?,22966.77,?,10,?,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,24,335698,?,?,?,?,?,2250,?,?,?,96,?,0,-28,?,?,?,?,?,0,4162710,1056028,?,?,?,?,?,0,?,?,0,9,?,?,?,?,1663242,?,?,?,10511640,?,?,?,?,?,?,30,?,?,1425636,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,396,?,?,236,38,?,19,1,8,2072,3071,?,?,1266,3,51,3,21,10,1,?,6,1,53,?,?,?,1270,450,2,12,4009,4,560,3,?,?,8,5,14,?,?,-1,-1,-1
?,?,?,?,?,833,7,?,?,?,?,?,2900,?,?,?,?,?,?,?,140,175,?,0,16,?,?,220.08,?,?,?,?,?,?,0,?,?,9854400,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.407605,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,66,91,?,0,?,0,?,?,140503.5,?,45,?,2,?,?,?,?,?,?,?,?,305316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,0,342062.8,?,?,?,?,?,560,?,?,?,120,?,40185,-22,?,?,?,?,?,0,570555,203434,?,?,?,?,?,3110,?,?,0,9,?,?,?,?,0,?,?,?,10815080,?,?,?,?,?,?,6,?,?,518400,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,234,?,?,303,38,3,19,1,200,1354,4937,12135,2,1731,1,9,3,12,10,1,?,6,2,53,?,15160,?,1077,13982,1,12,3315,4,1905,3,?,2,20,5,14,2,?,-1,-1,-1
?,?,?,?,?,1239,14,?,?,?,?,?,112,?,?,?,?,?,?,?,172,215,?,0,32,?,?,342.32,?,?,?,?,?,?,0,?,?,5409276,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.304209,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,118,21,?,3872544,?,0,?,?,129610.2,?,15,?,10,?,?,?,?,?,?,?,?,16119,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,56,84180,?,?,?,?,?,550,?,?,?,66,?,41400,?,?,?,?,?,?,0,5287350,123054,?,?,?,?,?,900,?,?,0,9,?,?,?,?,0,?,?,?,10820080,?,?,?,?,?,?,26,?,?,47760,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,300,38,3,19,1,8,1927,4862,2821,2,2220,4,74,3,9,5,2,?,2,1,75,?,1191,?,718,2708,2,19,1134,7,2871,4,?,2,7,7,21,1,?,-1,-1,-1
?,?,?,?,?,154,0,?,?,?,?,?,0,?,?,?,?,?,?,?,140,175,?,12,88,?,?,210,?,?,?,?,?,?,0,?,?,12492,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.611195,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,16,0,?,174096,?,0,?,?,26705.43,?,10,?,12,?,?,?,?,?,?,?,?,179688,?,?,?,?,?,?,?,?,?,?,?,?,?,?,88,?,?,40,-366049.6,?,?,?,?,?,365,?,?,?,12,?,0,-8,?,?,?,?,?,0,646995,290986,?,?,?,?,?,0,?,?,0,0,?,?,?,?,248780,?,?,?,1454020,?,?,?,?,?,?,18,?,?,338928,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,156,?,?,3,38,?,19,1,180,1394,4342,?,?,3953,1,18,2,12,10,1,?,6,1,53,?,?,?,1603,4494,2,12,2184,4,1345,3,?,?,20,5,14,?,?,1,-1,-1
?,?,?,?,?,413,0,?,?,?,?,?,0,?,?,?,?,?,?,?,188,235,?,0,88,?,?,261.44,?,?,?,?,?,?,0,?,?,2929218,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.556932,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,24,0,?,2073632,?,0,?,?,183577.5,?,20,?,10,?,?,?,?,?,?,?,?,338622,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,24,80227.6,?,?,?,?,?,615,?,?,?,48,?,0,4,?,?,?,?,?,0,3312095,1381490,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,10549160,?,?,?,?,?,?,32,?,?,2120424,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,63,38,?,19,1,20,4268,66,?,?,5454,1,65,3,12,10,1,?,6,1,53,?,?,?,1270,2852,2,12,2273,4,53,3,?,?,17,5,14,?,?,1,-1,-1
