@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R231-233-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0-V

@attribute Var1 numeric
@attribute Var2 numeric
@attribute Var3 numeric
@attribute Var4 numeric
@attribute Var5 numeric
@attribute Var6 numeric
@attribute Var7 numeric
@attribute Var8 numeric
@attribute Var9 numeric
@attribute Var10 numeric
@attribute Var11 numeric
@attribute Var12 numeric
@attribute Var13 numeric
@attribute Var14 numeric
@attribute Var15 numeric
@attribute Var16 numeric
@attribute Var17 numeric
@attribute Var18 numeric
@attribute Var19 numeric
@attribute Var20 numeric
@attribute Var21 numeric
@attribute Var22 numeric
@attribute Var23 numeric
@attribute Var24 numeric
@attribute Var25 numeric
@attribute Var26 numeric
@attribute Var27 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var30 numeric
@attribute Var31 numeric
@attribute Var32 numeric
@attribute Var33 numeric
@attribute Var34 numeric
@attribute Var35 numeric
@attribute Var36 numeric
@attribute Var37 numeric
@attribute Var38 numeric
@attribute Var39 numeric
@attribute Var40 numeric
@attribute Var41 numeric
@attribute Var42 numeric
@attribute Var43 numeric
@attribute Var44 numeric
@attribute Var45 numeric
@attribute Var46 numeric
@attribute Var47 numeric
@attribute Var48 numeric
@attribute Var49 numeric
@attribute Var50 numeric
@attribute Var51 numeric
@attribute Var52 numeric
@attribute Var53 numeric
@attribute Var54 numeric
@attribute Var55 numeric
@attribute Var56 numeric
@attribute Var57 numeric
@attribute Var58 numeric
@attribute Var59 numeric
@attribute Var60 numeric
@attribute Var61 numeric
@attribute Var62 numeric
@attribute Var63 numeric
@attribute Var64 numeric
@attribute Var65 numeric
@attribute Var66 numeric
@attribute Var67 numeric
@attribute Var68 numeric
@attribute Var69 numeric
@attribute Var70 numeric
@attribute Var71 numeric
@attribute Var72 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var75 numeric
@attribute Var76 numeric
@attribute Var77 numeric
@attribute Var78 numeric
@attribute Var79 numeric
@attribute Var80 numeric
@attribute Var81 numeric
@attribute Var82 numeric
@attribute Var83 numeric
@attribute Var84 numeric
@attribute Var85 numeric
@attribute Var86 numeric
@attribute Var87 numeric
@attribute Var88 numeric
@attribute Var89 numeric
@attribute Var90 numeric
@attribute Var91 numeric
@attribute Var92 numeric
@attribute Var93 numeric
@attribute Var94 numeric
@attribute Var95 numeric
@attribute Var96 numeric
@attribute Var97 numeric
@attribute Var98 numeric
@attribute Var99 numeric
@attribute Var100 numeric
@attribute Var101 numeric
@attribute Var102 numeric
@attribute Var103 numeric
@attribute Var104 numeric
@attribute Var105 numeric
@attribute Var106 numeric
@attribute Var107 numeric
@attribute Var108 numeric
@attribute Var109 numeric
@attribute Var110 numeric
@attribute Var111 numeric
@attribute Var112 numeric
@attribute Var113 numeric
@attribute Var114 numeric
@attribute Var115 numeric
@attribute Var116 numeric
@attribute Var117 numeric
@attribute Var118 numeric
@attribute Var119 numeric
@attribute Var120 numeric
@attribute Var121 numeric
@attribute Var122 numeric
@attribute Var123 numeric
@attribute Var124 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var127 numeric
@attribute Var128 numeric
@attribute Var129 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var132 numeric
@attribute Var133 numeric
@attribute Var134 numeric
@attribute Var135 numeric
@attribute Var136 numeric
@attribute Var137 numeric
@attribute Var138 numeric
@attribute Var139 numeric
@attribute Var140 numeric
@attribute Var141 numeric
@attribute Var142 numeric
@attribute Var143 numeric
@attribute Var144 numeric
@attribute Var145 numeric
@attribute Var146 numeric
@attribute Var147 numeric
@attribute Var148 numeric
@attribute Var149 numeric
@attribute Var150 numeric
@attribute Var151 numeric
@attribute Var152 numeric
@attribute Var153 numeric
@attribute Var154 numeric
@attribute Var155 numeric
@attribute Var156 numeric
@attribute Var157 numeric
@attribute Var158 numeric
@attribute Var159 numeric
@attribute Var160 numeric
@attribute Var161 numeric
@attribute Var162 numeric
@attribute Var163 numeric
@attribute Var164 numeric
@attribute Var165 numeric
@attribute Var166 numeric
@attribute Var167 numeric
@attribute Var168 numeric
@attribute Var169 numeric
@attribute Var170 numeric
@attribute Var171 numeric
@attribute Var172 numeric
@attribute Var173 numeric
@attribute Var174 numeric
@attribute Var175 numeric
@attribute Var176 numeric
@attribute Var177 numeric
@attribute Var178 numeric
@attribute Var179 numeric
@attribute Var180 numeric
@attribute Var181 numeric
@attribute Var182 numeric
@attribute Var183 numeric
@attribute Var184 numeric
@attribute Var185 numeric
@attribute Var186 numeric
@attribute Var187 numeric
@attribute Var188 numeric
@attribute Var189 numeric
@attribute Var190 numeric
@attribute Var191 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var194 numeric
@attribute Var195 numeric
@attribute Var196 numeric
@attribute Var197 numeric
@attribute Var198 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var203 numeric
@attribute Var204 numeric
@attribute Var205 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var208 numeric
@attribute Var209 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var213 numeric
@attribute Var214 numeric
@attribute Var215 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var219 numeric
@attribute Var220 numeric
@attribute Var221 numeric
@attribute Var222 numeric
@attribute Var223 numeric
@attribute Var224 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Var229 numeric
@attribute Var230 numeric
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,3521,7,?,?,?,?,?,4,?,?,?,?,?,?,?,380,475,?,6,192,?,?,166.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.034608,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,68,0,?,1089696,?,0,?,?,15793.89,?,0,?,18,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,104,?,?,144,-28462.84,?,?,?,?,?,1910,?,?,?,0,?,3573,18,?,?,?,?,?,0,1077300,614368,?,?,?,?,?,5,?,?,0,0,?,?,?,?,549668,?,?,?,3194672,?,?,?,?,?,?,88,?,?,838872,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,282,?,?,9,38,3,19,1,119,197,2937,3085,2,408,1,85,3,7,10,1,?,6,1,53,?,8683,?,986,4483,1,12,662,4,2960,2,?,3,21,5,14,1,?,-1,-1,-1
?,?,?,?,?,2702,7,?,?,?,?,?,1188,?,?,?,?,?,?,?,444,555,?,20,72,?,?,133.12,?,?,?,?,?,?,0,?,?,44934,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.559496,?,?,?,?,?,?,?,18,?,?,?,?,?,?,?,120,308,?,413984,?,0,?,?,4763.82,?,10,?,12,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,128,?,?,272,-68974,?,?,?,?,?,1740,?,?,?,18,?,2799,?,?,?,?,?,?,0,560990,28698,?,?,?,?,?,265,?,?,0,18,?,?,?,?,116788,?,?,?,804440,?,?,?,?,?,?,114,?,?,61176,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,356,2,?,19,1,9,1497,2137,4807,?,2224,1,49,3,19,5,1,?,6,1,30,?,11825,?,348,11896,1,12,437,5,1054,2,?,1,5,7,15,1,?,1,-1,-1
?,?,?,?,?,1540,7,?,?,?,?,?,1008,?,?,?,?,?,?,?,164,205,?,6,128,?,?,200,?,?,?,?,?,?,0,?,?,408810,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.308481,?,?,?,?,?,?,?,45,?,?,?,?,?,?,9,96,0,?,588344,?,0,?,?,30339.9,?,10,?,8,?,?,?,?,?,?,?,?,8784,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,64,148924.4,?,?,?,?,?,745,?,?,?,30,?,10503,-30,?,?,?,?,?,0,253775,142932,?,?,?,?,?,495,?,?,0,0,?,?,?,?,248388,?,?,?,1315876,?,?,?,?,?,?,12,?,?,381204,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,301,38,?,19,1,170,3121,4822,13220,?,250,1,66,1,12,6,1,?,6,1,25,?,14818,?,951,6115,1,12,3932,2,2228,3,?,1,12,1,14,2,?,-1,-1,1
?,?,?,?,?,2296,14,?,?,?,?,?,2320,?,?,?,?,?,?,?,324,405,?,12,72,?,?,171.44,?,?,?,?,?,?,0,?,?,5774538,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.362316,?,?,?,?,?,?,?,36,?,?,?,?,?,?,6,160,35,?,2734296,?,0,?,?,31486.2,?,20,?,8,?,?,?,?,?,?,?,?,484488,?,?,?,?,?,?,?,?,?,?,?,?,?,?,144,?,?,160,89016,?,?,?,?,?,1450,?,?,?,84,?,52569,-30,?,?,?,?,?,0,945105,250636,?,?,?,?,?,4765,?,?,0,18,?,?,?,?,409920,?,?,?,7337000,?,?,?,?,?,?,60,?,?,296706,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,287,37,?,19,1,170,1497,926,13501,?,1127,1,40,3,9,5,1,?,6,1,17,?,12489,?,1449,13964,2,12,437,7,1054,3,?,1,23,7,15,2,?,-1,-1,1
?,?,?,?,?,777,14,?,?,?,?,?,396,?,?,?,?,?,?,?,84,105,?,2,56,?,?,98.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.066866,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,32,7,?,1324168,?,15,?,?,42075,?,0,?,4,?,?,?,?,?,?,?,?,258051,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,56,-31795.72,?,?,?,?,?,335,?,?,?,0,?,1998,4,?,?,?,?,?,48,318455,80070,?,?,?,?,?,105,?,?,0,0,?,?,?,?,167510,?,?,?,1152240,?,?,?,?,?,?,10,?,?,112878,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,7,?,?,?,?,?,?,?,?,?,?,170,7,?,19,1,180,4114,5031,?,?,1093,1,4,3,12,8,1,?,6,1,45,?,?,?,1586,875,1,12,3704,1,3695,3,?,?,9,1,28,?,?,-1,-1,-1
?,?,?,?,?,903,7,?,?,?,?,?,520,?,?,?,?,?,?,?,172,215,?,0,40,?,?,286.96,?,?,?,?,?,?,0,?,?,3685818,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.392437,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,98,0,?,3291672,?,0,?,?,181707.9,?,15,?,6,?,?,?,?,?,?,?,?,3597,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,40,112262.8,?,?,?,?,?,615,?,?,?,66,?,4626,?,?,?,?,?,?,0,4028770,724312,?,?,?,?,?,225,?,?,0,18,?,?,?,?,0,?,?,?,10362080,?,?,?,?,?,?,32,?,?,1198620,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,350,38,3,19,1,206,2266,1251,12202,2,5084,1,4,3,16,10,1,?,2,1,53,?,10918,?,305,3137,2,12,3938,4,3351,4,?,2,9,5,14,2,?,-1,-1,-1
?,?,?,?,?,511,0,?,?,?,?,?,4,?,?,?,?,?,?,?,128,160,?,0,96,?,?,261.36,?,?,?,?,?,?,0,?,?,5702406,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.082034,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,30,0,?,0,?,0,?,?,134915.7,?,20,?,8,?,?,?,?,?,?,?,?,72,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,0,157028.4,?,?,?,?,?,495,?,?,?,66,?,3240,6,?,?,?,?,?,0,61405,1920668,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,10456880,?,?,?,?,?,?,2,?,?,2073600,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,202,29,?,19,1,8,535,1840,?,?,2281,4,40,3,18,10,2,?,6,1,53,?,?,?,1713,7954,1,12,2766,4,1929,2,?,?,23,5,13,?,?,-1,-1,-1
?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,144.76,?,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.691519,?,?,0,0,?,?,?,?,?,0,?,10886400,0,12,?,10,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,8,?,2,?,?,?,0,?,?,?,?,?,0,?,?,?,0,?,?,?,3628800,?,-812224,?,?,?,?,?,?,12,?,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,2419200,?,?,?,?,?,?,0,2,16,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,360,?,?,152,38,?,19,1,116,3052,4743,?,?,5195,1,90,3,?,10,1,?,6,1,53,1,?,?,1073,1603,2,12,1251,4,414,3,?,?,18,5,14,?,?,-1,-1,-1
?,?,?,?,?,931,0,?,?,?,?,?,0,?,?,?,?,?,?,?,240,300,?,8,192,?,?,200,?,?,?,?,?,?,0,?,?,51282,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.795557,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,68,0,?,2411504,?,0,?,?,70076.7,?,10,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48,?,?,64,178745.2,?,?,?,?,?,865,?,?,?,12,?,972,-30,?,?,?,?,?,0,2762620,447138,?,?,?,?,?,0,?,?,0,9,?,?,?,?,1110487,?,?,?,4559120,?,?,?,?,?,?,46,?,?,275976,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,54,38,3,19,1,8,3065,647,14083,2,712,4,57,1,16,10,2,?,6,1,53,?,19,?,1179,1527,2,12,4074,4,4236,3,?,2,20,5,14,?,?,-1,-1,1
?,?,?,?,?,1442,7,?,?,?,?,?,792,?,?,?,?,?,?,?,172,215,?,6,64,?,?,286.96,?,?,?,?,?,?,0,?,?,5789556,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.024354,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,56,168,?,2550296,?,0,?,?,138998.4,?,10,?,18,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,88,?,?,48,94877.2,?,?,?,?,?,905,?,?,?,78,?,92817,-30,?,?,?,?,?,0,1980105,1109132,?,?,?,?,?,635,?,?,0,18,?,?,?,?,1309861,?,?,?,10533160,?,?,?,?,?,?,10,?,?,1443474,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,123,38,3,19,1,217,550,1310,1996,2,4514,1,68,3,8,10,1,?,6,1,76,?,13906,?,78,1590,1,12,3731,4,1153,2,?,3,6,5,14,1,?,-1,-1,1
?,0,0,?,?,?,?,?,?,?,8,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?,?,0,?,?,0,?,27320.8,0,?,?,0,?,?,?,?,8,?,0,6.780389,?,5443200,?,?,?,?,?,?,?,?,14,?,?,?,?,6,?,10,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,0,0,?,?,?,?,?,?,?,9,6,?,?,?,?,?,?,?,-1671856,1639250,0,?,?,?,?,?,?,0,?,?,?,-28,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,0,5737375,0,?,?,?,?,0,8,?,?,?,148.2,186,?,?,341,38,?,19,1,118,3182,4123,?,?,5456,1,25,3,?,10,1,?,6,1,76,?,?,?,1845,4357,2,?,2737,4,2927,?,1,?,15,5,14,?,?,-1,-1,-1
?,?,?,?,?,1162,7,?,?,?,?,?,220,?,?,?,?,?,?,?,160,200,?,4,112,?,?,133.12,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.688528,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,52,0,?,743872,?,0,?,?,14331.18,?,0,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48,?,?,104,-28736.84,?,?,?,?,?,585,?,?,?,0,?,3276,?,?,?,?,?,?,0,278585,121898,?,?,?,?,?,1635,?,?,0,0,?,?,?,?,71736,?,?,?,885380,?,?,?,?,?,?,22,?,?,70170,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,178,38,?,19,1,9,1876,2079,10129,?,1903,1,50,1,12,6,1,?,6,1,25,?,6016,?,172,6484,1,12,1305,2,530,3,?,1,10,4,14,1,?,-1,-1,-1
?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6.989532,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,-360395.2,?,?,?,0,?,?,?,?,?,?,0,?,-18,?,?,?,?,?,?,?,?,18.13,?,?,0,?,?,?,?,?,?,0,?,?,?,?,0,?,0,?,?,0,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,0,?,?,?,?,?,?,366,?,?,273,38,?,19,1,176,1711,2184,?,?,2943,1,90,1,?,10,1,?,6,2,53,?,?,?,241,8720,1,?,3650,4,2820,?,?,?,18,5,14,?,?,-1,-1,-1
?,?,?,?,?,?,7,?,?,?,?,?,44,?,?,?,?,?,?,?,?,275,?,4,80,?,?,378.08,?,?,?,?,?,?,0,?,?,6669120,?,?,?,?,?,0,?,?,?,?,?,?,161769.6,?,?,?,?,?,3.878018,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,56,0,?,458392,?,12,?,?,?,?,35,?,6,?,?,?,?,?,?,?,?,918,?,?,?,?,?,?,?,?,?,?,?,?,?,?,56,?,?,32,135019.6,?,?,?,?,?,?,?,?,?,108,?,4554,-20,?,?,?,?,?,40,1314030,1006348,?,?,?,?,?,630,?,?,0,?,?,?,?,?,148463,?,?,?,10460120,?,?,?,?,?,?,26,?,?,1140630,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,7,?,?,?,?,?,?,?,?,?,?,300,38,3,19,1,106,1473,2885,3940,2,2220,1,74,1,?,8,1,?,6,2,25,?,3538,?,1960,2708,2,12,2033,2,495,4,?,2,7,1,14,1,?,-1,-1,-1
?,?,?,?,?,448,7,?,?,?,?,?,144,?,?,?,?,?,?,?,24,30,?,0,0,?,?,186.64,?,?,?,?,?,?,0,?,?,1346718,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.597949,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,42,7,?,14515200,?,0,?,?,265002.9,?,0,?,0,?,?,?,?,?,?,?,?,23295,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,24,32079.28,?,?,?,?,?,300,?,?,?,12,?,24174,-30,?,?,?,?,?,0,3024000,0,?,?,?,?,?,380,?,?,0,18,?,?,?,?,0,?,?,?,10574600,?,?,?,?,?,?,2,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,156,?,?,168,38,?,19,1,187,3482,1251,?,?,306,1,99,3,21,10,1,?,6,1,53,?,?,?,996,4644,1,12,3079,4,3023,3,?,?,4,5,14,?,?,-1,-1,1
?,?,?,?,?,994,14,?,?,?,?,?,3196,?,?,?,?,?,?,?,144,180,?,0,0,?,?,328.32,?,?,?,?,?,?,0,?,?,4162284,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.737236,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,150,133,?,4147200,?,0,?,?,106843.2,?,20,?,0,?,?,?,?,?,?,?,?,17919,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,48,134513.2,?,?,?,?,?,510,?,?,?,66,?,7929,-30,?,?,?,?,?,0,5894900,0,?,?,?,?,?,610,?,?,0,36,?,?,?,?,0,?,?,?,10260160,?,?,?,?,?,?,30,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,270,?,?,181,2,?,19,1,21,2352,2633,14919,?,3722,1,70,2,11,10,1,?,6,1,76,?,9499,?,27,2535,2,12,841,4,4080,3,?,1,16,5,5,2,?,-1,-1,1
?,?,?,?,?,238,0,?,?,?,?,?,0,?,?,?,?,?,?,?,16,20,?,0,0,?,?,186.64,?,?,?,?,?,?,0,?,?,7062060,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.332407,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,28,0,?,0,?,0,?,?,244929.3,?,10,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0,328845.2,?,?,?,?,?,295,?,?,?,12,?,0,4,?,?,?,?,?,0,0,0,?,?,?,?,?,0,?,?,0,18,?,?,?,?,0,?,?,?,9524280,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,125,38,?,19,1,117,139,3964,?,?,3624,1,43,3,21,10,1,?,6,1,76,?,?,?,78,4109,1,12,102,4,451,2,?,?,14,5,14,?,?,-1,-1,-1
?,?,?,?,?,707,7,?,?,?,?,?,1512,?,?,?,?,?,?,?,76,95,?,2,48,?,?,220.08,?,?,?,?,?,?,0,?,?,1896660,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.578509,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,138,231,?,8904960,?,0,?,?,207588.6,?,5,?,0,?,?,?,?,?,?,?,?,311169,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,16,203724.4,?,?,?,?,?,545,?,?,?,36,?,41679,?,?,?,?,?,?,0,439495,565104,?,?,?,?,?,2535,?,?,0,45,?,?,?,?,3558247,?,?,?,8666320,?,?,?,?,?,?,8,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,300,?,?,248,2,?,19,1,198,850,2852,6229,?,2062,1,45,3,4,10,1,?,6,1,76,?,8007,?,78,11768,1,12,793,4,1627,3,?,1,7,5,5,1,?,-1,-1,1
?,?,?,?,?,5635,28,?,?,?,?,?,4876,?,?,?,?,?,?,?,744,930,?,24,280,?,?,186.64,?,?,?,?,?,?,0,?,?,3264546,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.751762,?,?,?,?,?,?,?,36,?,?,?,?,?,?,9,172,679,?,1807080,?,3,?,?,20202.63,?,55,?,26,?,?,?,?,?,?,?,?,14244,?,?,?,?,?,?,?,?,?,?,?,?,?,?,280,?,?,368,123420.4,?,?,?,?,?,2695,?,?,?,192,?,25821,-30,?,?,?,?,?,8,4387275,93214,?,?,?,?,?,3085,?,?,0,9,?,?,?,?,181776,?,?,?,8196040,?,?,?,?,?,?,98,?,?,557772,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,7,?,19,1,124,1497,3095,21,?,5638,1,47,3,4,5,1,?,3,1,55,?,12450,?,502,6926,1,12,437,5,1054,2,?,1,4,7,15,?,?,-1,-1,1
?,?,?,?,?,777,7,?,?,?,?,?,3992,?,?,?,?,?,?,?,120,150,?,0,0,?,?,133.12,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.473189,?,?,?,?,?,?,?,18,?,?,?,?,?,?,?,218,70,?,4838400,?,0,?,?,233976.3,?,0,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,56,75090,?,?,?,?,?,485,?,?,?,0,?,95364,64,?,?,?,?,?,0,9504000,0,?,?,?,?,?,245,?,?,0,27,?,?,?,?,0,?,?,?,10023800,?,?,?,?,?,?,44,?,?,2106,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,161,44,3,7,1,56,1497,628,7090,2,1867,1,66,3,20,5,1,?,6,1,1,?,6929,?,1037,6670,2,12,437,4,1054,2,?,2,12,7,19,1,?,-1,-1,-1
?,?,?,?,?,3073,7,?,?,?,?,?,400,?,?,?,?,?,?,?,112,140,?,0,32,?,?,200,?,?,?,?,?,?,10,?,?,1963998,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.608203,?,?,?,?,?,?,?,36,?,?,?,?,?,?,6,36,21,?,415648,?,0,?,?,56871,?,25,?,0,?,?,?,?,?,?,?,?,91902,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,24,-39469.16,?,?,?,?,?,855,?,?,?,30,?,659403,12,?,?,?,?,?,16,2764420,241870,?,?,?,?,?,750,?,?,0,9,?,?,?,?,0,?,?,?,5652880,?,?,?,?,?,?,22,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,156,?,?,159,38,?,19,1,28,204,2638,?,?,5146,1,8,1,21,10,1,?,6,1,53,?,?,?,1270,4592,2,12,3581,4,3427,3,?,?,20,5,14,?,?,-1,-1,-1
?,?,?,?,?,371,0,?,?,?,?,?,0,?,?,?,?,?,?,?,260,325,?,18,80,?,?,166.56,?,?,?,?,?,?,15,?,?,3006,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.534715,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,16,0,?,123000,?,0,?,?,5831.22,?,0,?,22,?,?,?,?,?,?,?,?,103035,?,?,?,?,?,?,?,?,?,?,?,?,?,?,104,?,?,200,-1180536,?,?,?,?,?,585,?,?,?,6,?,0,-22,?,?,?,?,?,48,123695,42124,?,?,?,?,?,0,?,?,12,0,?,?,?,?,82495,?,?,?,357564,?,?,?,?,?,?,36,?,?,166284,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,7,?,?,?,?,?,?,?,?,?,?,122,38,?,19,1,134,2109,66,?,?,2838,1,75,3,12,10,1,?,6,2,53,?,?,?,1073,940,2,12,4100,4,2703,3,?,?,2,5,14,?,?,-1,-1,-1
